Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
52,1998,1,Andhra Pradesh,Ananthapur,rice,65000,2476.92,61.923,29.72304,54.49224,4024995,1931997.6,3541995.6,25,80,6.5,1200,2,18
52,1998,1,Andhra Pradesh,Ananthapur,maize,3000,3000,81,36,51,243000,108000,153000,22,70,6,800,2.5,20
52,1998,1,Andhra Pradesh,Ananthapur,chickpea,26000,1000,18,10,18,468000,260000,468000,20,60,6.5,600,1.5,16
52,1998,1,Andhra Pradesh,Ananthapur,cotton,14000,157.86,4.26222,1.89432,4.26222,59671.08,26520.48,59671.08,28,65,6,700,3,22
52,1999,1,Andhra Pradesh,Ananthapur,rice,58250,2587.98,64.6995,31.05576,56.93556,3768745.875,1808998.02,3316496.37,25,80,6.5,1200,2,18
52,1999,1,Andhra Pradesh,Ananthapur,maize,3810,3081.36,83.19672,36.97632,52.38312,316979.5032,140879.7792,199579.6872,22,70,6,800,2.5,20
52,1999,1,Andhra Pradesh,Ananthapur,chickpea,26840,349.11,6.28398,3.4911,6.28398,168662.0232,93701.124,168662.0232,20,60,6.5,600,1.5,16
52,1999,1,Andhra Pradesh,Ananthapur,cotton,9450,189.42,5.11434,2.27304,5.11434,48330.513,21480.228,48330.513,28,65,6,700,3,22
52,2000,1,Andhra Pradesh,Ananthapur,rice,62000,2821.29,70.53225,33.85548,62.06838,4372999.5,2099039.76,3848239.56,25,80,6.5,1200,2,18
52,2000,1,Andhra Pradesh,Ananthapur,maize,3870,2894.06,78.13962,34.72872,49.19902,302400.3294,134400.1464,190400.2074,22,70,6,800,2.5,20
52,2000,1,Andhra Pradesh,Ananthapur,chickpea,33880,670.01,12.06018,6.7001,12.06018,408598.8984,226999.388,408598.8984,20,60,6.5,600,1.5,16
52,2000,1,Andhra Pradesh,Ananthapur,cotton,12030,227.76,6.14952,2.73312,6.14952,73978.7256,32879.4336,73978.7256,28,65,6,700,3,22
52,2001,1,Andhra Pradesh,Ananthapur,rice,71000,2880.56,72.014,34.56672,63.37232,5112994,2454237.12,4499434.72,25,80,6.5,1200,2,18
52,2001,1,Andhra Pradesh,Ananthapur,maize,3110,3221.87,86.99049,38.66244,54.77179,270540.4239,120240.1884,170340.2669,22,70,6,800,2.5,20
52,2001,1,Andhra Pradesh,Ananthapur,chickpea,47910,1046.96,18.84528,10.4696,18.84528,902877.3648,501598.536,902877.3648,20,60,6.5,600,1.5,16
52,2001,1,Andhra Pradesh,Ananthapur,cotton,8550,180.12,4.86324,2.16144,4.86324,41580.702,18480.312,41580.702,28,65,6,700,3,22
52,2002,1,Andhra Pradesh,Ananthapur,rice,40000,2150,53.75,25.8,47.3,2150000,1032000,1892000,25,80,6.5,1200,2,18
52,2002,1,Andhra Pradesh,Ananthapur,maize,6000,2000,54,24,34,324000,144000,204000,22,70,6,800,2.5,20
52,2002,1,Andhra Pradesh,Ananthapur,chickpea,54000,370.37,6.66666,3.7037,6.66666,359999.64,199999.8,359999.64,20,60,6.5,600,1.5,16
52,2002,1,Andhra Pradesh,Ananthapur,cotton,8000,148.75,4.01625,1.785,4.01625,32130,14280,32130,28,65,6,700,3,22
52,2003,1,Andhra Pradesh,Ananthapur,rice,28340,2482.36,62.059,29.78832,54.61192,1758752.06,844200.9888,1547701.813,25,80,6.5,1200,2,18
52,2003,1,Andhra Pradesh,Ananthapur,maize,7460,2347.19,63.37413,28.16628,39.90223,472771.0098,210120.4488,297670.6358,22,70,6,800,2.5,20
52,2003,1,Andhra Pradesh,Ananthapur,chickpea,51460,300.04,5.40072,3.0004,5.40072,277921.0512,154400.584,277921.0512,20,60,6.5,600,1.5,16
52,2003,1,Andhra Pradesh,Ananthapur,cotton,4210,171.02,4.61754,2.05224,4.61754,19439.8434,8639.9304,19439.8434,28,65,6,700,3,22
52,2004,1,Andhra Pradesh,Ananthapur,rice,33580,3176.59,79.41475,38.11908,69.88498,2666747.305,1280038.706,2346737.628,25,80,6.5,1200,2,18
52,2004,1,Andhra Pradesh,Ananthapur,maize,7070,5070.72,136.90944,60.84864,86.20224,967949.7408,430199.8848,609449.8368,22,70,6,800,2.5,20
52,2004,1,Andhra Pradesh,Ananthapur,chickpea,42110,226.07,4.06926,2.2607,4.06926,171356.5386,95198.077,171356.5386,20,60,6.5,600,1.5,16
52,2004,1,Andhra Pradesh,Ananthapur,cotton,8930,134.38,3.62826,1.61256,3.62826,32400.3618,14400.1608,32400.3618,28,65,6,700,3,22
52,2005,1,Andhra Pradesh,Ananthapur,rice,48150,2607.68,65.192,31.29216,57.36896,3138994.8,1506717.504,2762315.424,25,80,6.5,1200,2,18
52,2005,1,Andhra Pradesh,Ananthapur,maize,7390,4365.36,117.86472,52.38432,74.21112,871020.2808,387120.1248,548420.1768,22,70,6,800,2.5,20
52,2005,1,Andhra Pradesh,Ananthapur,chickpea,49110,980.86,17.65548,9.8086,17.65548,867060.6228,481700.346,867060.6228,20,60,6.5,600,1.5,16
52,2005,1,Andhra Pradesh,Ananthapur,cotton,3300,178.79,4.82733,2.14548,4.82733,15930.189,7080.084,15930.189,28,65,6,700,3,22
52,2006,1,Andhra Pradesh,Ananthapur,rice,33200,2993.98,74.8495,35.92776,65.86756,2485003.4,1192801.632,2186802.992,25,80,6.5,1200,2,18
52,2006,1,Andhra Pradesh,Ananthapur,maize,8000,5477.5,147.8925,65.73,93.1175,1183140,525840,744940,22,70,6,800,2.5,20
52,2006,1,Andhra Pradesh,Ananthapur,chickpea,83530,368.01,6.62418,3.6801,6.62418,553317.7554,307398.753,553317.7554,20,60,6.5,600,1.5,16
52,2006,1,Andhra Pradesh,Ananthapur,cotton,1510,218.54,5.90058,2.62248,5.90058,8909.8758,3959.9448,8909.8758,28,65,6,700,3,22
52,2007,1,Andhra Pradesh,Ananthapur,rice,44490,2978.65,74.46625,35.7438,65.5303,3313003.463,1590241.662,2915443.047,25,80,6.5,1200,2,18
52,2007,1,Andhra Pradesh,Ananthapur,maize,13490,5908.08,159.51816,70.89696,100.43736,2151899.978,956399.9904,1354899.986,22,70,6,800,2.5,20
52,2007,1,Andhra Pradesh,Ananthapur,chickpea,74850,1045.02,18.81036,10.4502,18.81036,1407955.446,782197.47,1407955.446,20,60,6.5,600,1.5,16
52,2007,1,Andhra Pradesh,Ananthapur,cotton,3490,77.36,2.08872,0.92832,2.08872,7289.6328,3239.8368,7289.6328,28,65,6,700,3,22
52,2008,1,Andhra Pradesh,Ananthapur,rice,48720,2964.49,74.11225,35.57388,65.21878,3610748.82,1733159.434,3177458.962,25,80,6.5,1200,2,18
52,2008,1,Andhra Pradesh,Ananthapur,maize,9700,5484.54,148.08258,65.81448,93.23718,1436401.026,638400.456,904400.646,22,70,6,800,2.5,20
52,2008,1,Andhra Pradesh,Ananthapur,chickpea,73060,935.94,16.84692,9.3594,16.84692,1230835.975,683797.764,1230835.975,20,60,6.5,600,1.5,16
52,2008,1,Andhra Pradesh,Ananthapur,cotton,1610,130.43,3.52161,1.56516,3.52161,5669.7921,2519.9076,5669.7921,28,65,6,700,3,22
52,2009,1,Andhra Pradesh,Ananthapur,rice,51650,2873.38,71.8345,34.48056,63.21436,3710251.925,1780920.924,3265021.694,25,80,6.5,1200,2,18
52,2009,1,Andhra Pradesh,Ananthapur,maize,13470,5765.4,155.6658,69.1848,98.0118,2096818.326,931919.256,1320218.946,22,70,6,800,2.5,20
52,2009,1,Andhra Pradesh,Ananthapur,chickpea,92940,1153.97,20.77146,11.5397,20.77146,1930499.492,1072499.718,1930499.492,20,60,6.5,600,1.5,16
52,2009,1,Andhra Pradesh,Ananthapur,cotton,2060,101.94,2.75238,1.22328,2.75238,5669.9028,2519.9568,5669.9028,28,65,6,700,3,22
52,2010,1,Andhra Pradesh,Ananthapur,rice,59800,2866.22,71.6555,34.39464,63.05684,4284998.9,2056799.472,3770799.032,25,80,6.5,1200,2,18
52,2010,1,Andhra Pradesh,Ananthapur,maize,15480,6103.36,164.79072,73.24032,103.75712,2550960.346,1133760.154,1606160.218,22,70,6,800,2.5,20
52,2010,1,Andhra Pradesh,Ananthapur,chickpea,94240,780.98,14.05764,7.8098,14.05764,1324791.994,735995.552,1324791.994,20,60,6.5,600,1.5,16
52,2010,1,Andhra Pradesh,Ananthapur,cotton,4340,117.51,3.17277,1.41012,3.17277,13769.8218,6119.9208,13769.8218,28,65,6,700,3,22
52,2011,1,Andhra Pradesh,Ananthapur,rice,48670,2467.02,61.6755,29.60424,54.27444,3001746.585,1440838.361,2641536.995,25,80,6.5,1200,2,18
52,2011,1,Andhra Pradesh,Ananthapur,maize,31660,3525.9,95.1993,42.3108,59.9403,3014009.838,1339559.928,1897709.898,22,70,6,800,2.5,20
52,2011,1,Andhra Pradesh,Ananthapur,chickpea,68480,555.05,9.9909,5.5505,9.9909,684176.832,380098.24,684176.832,20,60,6.5,600,1.5,16
52,2011,1,Andhra Pradesh,Ananthapur,cotton,19300,106.22,2.86794,1.27464,2.86794,55351.242,24600.552,55351.242,28,65,6,700,3,22
52,2012,1,Andhra Pradesh,Ananthapur,rice,29050,2631.67,65.79175,31.58004,57.89674,1911250.338,917400.162,1681900.297,25,80,6.5,1200,2,18
52,2012,1,Andhra Pradesh,Ananthapur,maize,29110,3902.78,105.37506,46.83336,66.34726,3067467.997,1363319.11,1931368.739,22,70,6,800,2.5,20
52,2012,1,Andhra Pradesh,Ananthapur,chickpea,89680,861.95,15.5151,8.6195,15.5151,1391394.168,772996.76,1391394.168,20,60,6.5,600,1.5,16
52,2012,1,Andhra Pradesh,Ananthapur,cotton,27640,218.89,5.91003,2.62668,5.91003,163353.2292,72601.4352,163353.2292,28,65,6,700,3,22
52,2013,1,Andhra Pradesh,Ananthapur,rice,40400,2176.73,54.41825,26.12076,47.88806,2198497.3,1055278.704,1934677.624,25,80,6.5,1200,2,18
52,2013,1,Andhra Pradesh,Ananthapur,maize,34860,3189.9,86.1273,38.2788,54.2283,3002397.678,1334398.968,1890398.538,22,70,6,800,2.5,20
52,2013,1,Andhra Pradesh,Ananthapur,chickpea,85770,799.93,14.39874,7.9993,14.39874,1234979.93,686099.961,1234979.93,20,60,6.5,600,1.5,16
52,2013,1,Andhra Pradesh,Ananthapur,cotton,37720,369.57,9.97839,4.43484,9.97839,376384.8708,167282.1648,376384.8708,28,65,6,700,3,22
52,2014,1,Andhra Pradesh,Ananthapur,rice,29210,2825.4,70.635,33.9048,62.1588,2063248.35,990359.208,1815658.548,25,80,6.5,1200,2,18
52,2014,1,Andhra Pradesh,Ananthapur,maize,21310,3487.1,94.1517,41.8452,59.2807,2006372.727,891721.212,1263271.717,22,70,6,800,2.5,20
52,2014,1,Andhra Pradesh,Ananthapur,chickpea,68090,568.07,10.22526,5.6807,10.22526,696237.9534,386798.863,696237.9534,20,60,6.5,600,1.5,16
52,2014,1,Andhra Pradesh,Ananthapur,cotton,74620,253.28,6.83856,3.03936,6.83856,510293.3472,226797.0432,510293.3472,28,65,6,700,3,22
52,2015,1,Andhra Pradesh,Ananthapur,rice,33620,2904.52,72.613,34.85424,63.89944,2441249.06,1171799.549,2148299.173,25,80,6.5,1200,2,18
52,2015,1,Andhra Pradesh,Ananthapur,maize,17840,3120.52,84.25404,37.44624,53.04884,1503092.074,668040.9216,946391.3056,22,70,6,800,2.5,20
52,2015,1,Andhra Pradesh,Ananthapur,chickpea,75800,451.06,8.11908,4.5106,8.11908,615426.264,341903.48,615426.264,20,60,6.5,600,1.5,16
52,2015,1,Andhra Pradesh,Ananthapur,cotton,60790,299.39,8.08353,3.59268,8.08353,491397.7887,218399.0172,491397.7887,28,65,6,700,3,22
52,2016,1,Andhra Pradesh,Ananthapur,rice,22890,2509.33,62.73325,30.11196,55.20526,1435964.093,689262.7644,1263648.401,25,80,6.5,1200,2,18
52,2016,1,Andhra Pradesh,Ananthapur,maize,18310,2626.3,70.9101,31.5156,44.6471,1298363.931,577050.636,817488.401,22,70,6,800,2.5,20
52,2016,1,Andhra Pradesh,Ananthapur,chickpea,22870,258.98,4.66164,2.5898,4.66164,106611.7068,59228.726,106611.7068,20,60,6.5,600,1.5,16
52,2016,1,Andhra Pradesh,Ananthapur,cotton,31800,147.54,3.98358,1.77048,3.98358,126677.844,56301.264,126677.844,28,65,6,700,3,22
52,2017,1,Andhra Pradesh,Ananthapur,rice,30910,2793.52,69.838,33.52224,61.45744,2158692.58,1036172.438,1899649.47,25,80,6.5,1200,2,18
52,2017,1,Andhra Pradesh,Ananthapur,maize,23270,3936.22,106.27794,47.23464,66.91574,2473087.664,1099150.073,1557129.27,22,70,6,800,2.5,20
52,2017,1,Andhra Pradesh,Ananthapur,chickpea,74400,680,12.24,6.8,12.24,910656,505920,910656,20,60,6.5,600,1.5,16
52,2017,1,Andhra Pradesh,Ananthapur,cotton,45550,510.22,13.77594,6.12264,13.77594,627494.067,278886.252,627494.067,28,65,6,700,3,22
53,1966,1,Andhra Pradesh,Kadapa YSR,rice,77000,1532.47,38.31175,18.38964,33.71434,2950004.75,1416002.28,2596004.18,25,80,6.5,1200,2,18
53,1966,1,Andhra Pradesh,Kadapa YSR,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
53,1966,1,Andhra Pradesh,Kadapa YSR,chickpea,1000,300,5.4,3,5.4,5400,3000,5400,20,60,6.5,600,1.5,16
53,1966,1,Andhra Pradesh,Kadapa YSR,cotton,12000,83.33,2.24991,0.99996,2.24991,26998.92,11999.52,26998.92,28,65,6,700,3,22
53,1967,1,Andhra Pradesh,Kadapa YSR,rice,74000,1621.62,40.5405,19.45944,35.67564,2999997,1439998.56,2639997.36,25,80,6.5,1200,2,18
53,1967,1,Andhra Pradesh,Kadapa YSR,chickpea,1000,400,7.2,4,7.2,7200,4000,7200,20,60,6.5,600,1.5,16
53,1967,1,Andhra Pradesh,Kadapa YSR,cotton,12000,83.33,2.24991,0.99996,2.24991,26998.92,11999.52,26998.92,28,65,6,700,3,22
53,1968,1,Andhra Pradesh,Kadapa YSR,rice,56900,1476.27,36.90675,17.71524,32.47794,2099994.075,1007997.156,1847994.786,25,80,6.5,1200,2,18
53,1968,1,Andhra Pradesh,Kadapa YSR,chickpea,900,444.44,7.99992,4.4444,7.99992,7199.928,3999.96,7199.928,20,60,6.5,600,1.5,16
53,1968,1,Andhra Pradesh,Kadapa YSR,cotton,7500,133.33,3.59991,1.59996,3.59991,26999.325,11999.7,26999.325,28,65,6,700,3,22
53,1969,1,Andhra Pradesh,Kadapa YSR,rice,78200,1335.04,33.376,16.02048,29.37088,2610003.2,1252801.536,2296802.816,25,80,6.5,1200,2,18
53,1969,1,Andhra Pradesh,Kadapa YSR,chickpea,1200,416.67,7.50006,4.1667,7.50006,9000.072,5000.04,9000.072,20,60,6.5,600,1.5,16
53,1969,1,Andhra Pradesh,Kadapa YSR,cotton,11400,87.72,2.36844,1.05264,2.36844,27000.216,12000.096,27000.216,28,65,6,700,3,22
53,1970,1,Andhra Pradesh,Kadapa YSR,rice,74300,1239.57,30.98925,14.87484,27.27054,2302501.275,1105200.612,2026201.122,25,80,6.5,1200,2,18
53,1970,1,Andhra Pradesh,Kadapa YSR,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
53,1970,1,Andhra Pradesh,Kadapa YSR,chickpea,800,500,9,5,9,7200,4000,7200,20,60,6.5,600,1.5,16
53,1970,1,Andhra Pradesh,Kadapa YSR,cotton,11300,79.65,2.15055,0.9558,2.15055,24301.215,10800.54,24301.215,28,65,6,700,3,22
53,1971,1,Andhra Pradesh,Kadapa YSR,rice,51600,1858.53,46.46325,22.30236,40.88766,2397503.7,1150801.776,2109803.256,25,80,6.5,1200,2,18
53,1971,1,Andhra Pradesh,Kadapa YSR,chickpea,700,428.57,7.71426,4.2857,7.71426,5399.982,2999.99,5399.982,20,60,6.5,600,1.5,16
53,1971,1,Andhra Pradesh,Kadapa YSR,cotton,12500,48,1.296,0.576,1.296,16200,7200,16200,28,65,6,700,3,22
53,1972,1,Andhra Pradesh,Kadapa YSR,rice,65300,1467.08,36.677,17.60496,32.27576,2395008.1,1149603.888,2107607.128,25,80,6.5,1200,2,18
53,1972,1,Andhra Pradesh,Kadapa YSR,chickpea,600,166.67,3.00006,1.6667,3.00006,1800.036,1000.02,1800.036,20,60,6.5,600,1.5,16
53,1972,1,Andhra Pradesh,Kadapa YSR,cotton,6500,61.54,1.66158,0.73848,1.66158,10800.27,4800.12,10800.27,28,65,6,700,3,22
53,1973,1,Andhra Pradesh,Kadapa YSR,rice,71800,1844.01,46.10025,22.12812,40.56822,3309997.95,1588799.016,2912798.196,25,80,6.5,1200,2,18
53,1973,1,Andhra Pradesh,Kadapa YSR,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
53,1973,1,Andhra Pradesh,Kadapa YSR,chickpea,600,333.33,5.99994,3.3333,5.99994,3599.964,1999.98,3599.964,20,60,6.5,600,1.5,16
53,1973,1,Andhra Pradesh,Kadapa YSR,cotton,11500,52.17,1.40859,0.62604,1.40859,16198.785,7199.46,16198.785,28,65,6,700,3,22
53,1974,1,Andhra Pradesh,Kadapa YSR,rice,76200,1834.65,45.86625,22.0158,40.3623,3495008.25,1677603.96,3075607.26,25,80,6.5,1200,2,18
53,1974,1,Andhra Pradesh,Kadapa YSR,chickpea,700,714.29,12.85722,7.1429,12.85722,9000.054,5000.03,9000.054,20,60,6.5,600,1.5,16
53,1974,1,Andhra Pradesh,Kadapa YSR,cotton,7300,150.68,4.06836,1.80816,4.06836,29699.028,13199.568,29699.028,28,65,6,700,3,22
53,1975,1,Andhra Pradesh,Kadapa YSR,rice,82400,1780.34,44.5085,21.36408,39.16748,3667500.4,1760400.192,3227400.352,25,80,6.5,1200,2,18
53,1975,1,Andhra Pradesh,Kadapa YSR,maize,200,2000,54,24,34,10800,4800,6800,22,70,6,800,2.5,20
53,1975,1,Andhra Pradesh,Kadapa YSR,chickpea,1900,473.68,8.52624,4.7368,8.52624,16199.856,8999.92,16199.856,20,60,6.5,600,1.5,16
53,1975,1,Andhra Pradesh,Kadapa YSR,cotton,4900,40.82,1.10214,0.48984,1.10214,5400.486,2400.216,5400.486,28,65,6,700,3,22
53,1976,1,Andhra Pradesh,Kadapa YSR,rice,82000,1437.8,35.945,17.2536,31.6316,2947490,1414795.2,2593791.2,25,80,6.5,1200,2,18
53,1976,1,Andhra Pradesh,Kadapa YSR,maize,100,2000,54,24,34,5400,2400,3400,22,70,6,800,2.5,20
53,1976,1,Andhra Pradesh,Kadapa YSR,chickpea,2100,380.95,6.8571,3.8095,6.8571,14399.91,7999.95,14399.91,20,60,6.5,600,1.5,16
53,1976,1,Andhra Pradesh,Kadapa YSR,cotton,10000,90,2.43,1.08,2.43,24300,10800,24300,28,65,6,700,3,22
53,1977,1,Andhra Pradesh,Kadapa YSR,rice,70200,1592.59,39.81475,19.11108,35.03698,2794995.45,1341597.816,2459595.996,25,80,6.5,1200,2,18
53,1977,1,Andhra Pradesh,Kadapa YSR,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
53,1977,1,Andhra Pradesh,Kadapa YSR,chickpea,1000,400,7.2,4,7.2,7200,4000,7200,20,60,6.5,600,1.5,16
53,1977,1,Andhra Pradesh,Kadapa YSR,cotton,13500,140.74,3.79998,1.68888,3.79998,51299.73,22799.88,51299.73,28,65,6,700,3,22
53,1978,1,Andhra Pradesh,Kadapa YSR,rice,73800,2070.46,51.7615,24.84552,45.55012,3819998.7,1833599.376,3361598.856,25,80,6.5,1200,2,18
53,1978,1,Andhra Pradesh,Kadapa YSR,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
53,1978,1,Andhra Pradesh,Kadapa YSR,chickpea,700,428.57,7.71426,4.2857,7.71426,5399.982,2999.99,5399.982,20,60,6.5,600,1.5,16
53,1978,1,Andhra Pradesh,Kadapa YSR,cotton,11800,76.27,2.05929,0.91524,2.05929,24299.622,10799.832,24299.622,28,65,6,700,3,22
53,1979,1,Andhra Pradesh,Kadapa YSR,rice,73000,1630.14,40.7535,19.56168,35.86308,2975005.5,1428002.64,2618004.84,25,80,6.5,1200,2,18
53,1979,1,Andhra Pradesh,Kadapa YSR,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
53,1979,1,Andhra Pradesh,Kadapa YSR,chickpea,700,428.57,7.71426,4.2857,7.71426,5399.982,2999.99,5399.982,20,60,6.5,600,1.5,16
53,1979,1,Andhra Pradesh,Kadapa YSR,cotton,12500,96,2.592,1.152,2.592,32400,14400,32400,28,65,6,700,3,22
53,1980,1,Andhra Pradesh,Kadapa YSR,rice,53700,1884.54,47.1135,22.61448,41.45988,2529994.95,1214397.576,2226395.556,25,80,6.5,1200,2,18
53,1980,1,Andhra Pradesh,Kadapa YSR,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
53,1980,1,Andhra Pradesh,Kadapa YSR,chickpea,500,400,7.2,4,7.2,3600,2000,3600,20,60,6.5,600,1.5,16
53,1980,1,Andhra Pradesh,Kadapa YSR,cotton,12800,156.25,4.21875,1.875,4.21875,54000,24000,54000,28,65,6,700,3,22
53,1981,1,Andhra Pradesh,Kadapa YSR,rice,61000,2180.33,54.50825,26.16396,47.96726,3325003.25,1596001.56,2926002.86,25,80,6.5,1200,2,18
53,1981,1,Andhra Pradesh,Kadapa YSR,chickpea,500,400,7.2,4,7.2,3600,2000,3600,20,60,6.5,600,1.5,16
53,1981,1,Andhra Pradesh,Kadapa YSR,cotton,14500,131.03,3.53781,1.57236,3.53781,51298.245,22799.22,51298.245,28,65,6,700,3,22
53,1982,1,Andhra Pradesh,Kadapa YSR,rice,52200,2314.18,57.8545,27.77016,50.91196,3020004.9,1449602.352,2657604.312,25,80,6.5,1200,2,18
53,1982,1,Andhra Pradesh,Kadapa YSR,chickpea,700,714.29,12.85722,7.1429,12.85722,9000.054,5000.03,9000.054,20,60,6.5,600,1.5,16
53,1982,1,Andhra Pradesh,Kadapa YSR,cotton,13600,125,3.375,1.5,3.375,45900,20400,45900,28,65,6,700,3,22
53,1983,1,Andhra Pradesh,Kadapa YSR,rice,73500,2091.16,52.279,25.09392,46.00552,3842506.5,1844403.12,3381405.72,25,80,6.5,1200,2,18
53,1983,1,Andhra Pradesh,Kadapa YSR,chickpea,600,666.67,12.00006,6.6667,12.00006,7200.036,4000.02,7200.036,20,60,6.5,600,1.5,16
53,1983,1,Andhra Pradesh,Kadapa YSR,cotton,14600,184.93,4.99311,2.21916,4.99311,72899.406,32399.736,72899.406,28,65,6,700,3,22
53,1984,1,Andhra Pradesh,Kadapa YSR,rice,53600,2076.49,51.91225,24.91788,45.68278,2782496.6,1335598.368,2448597.008,25,80,6.5,1200,2,18
53,1984,1,Andhra Pradesh,Kadapa YSR,chickpea,2000,350,6.3,3.5,6.3,12600,7000,12600,20,60,6.5,600,1.5,16
53,1984,1,Andhra Pradesh,Kadapa YSR,cotton,5600,35.71,0.96417,0.42852,0.96417,5399.352,2399.712,5399.352,28,65,6,700,3,22
53,1985,1,Andhra Pradesh,Kadapa YSR,rice,55100,2087.11,52.17775,25.04532,45.91642,2874994.025,1379997.132,2529994.742,25,80,6.5,1200,2,18
53,1985,1,Andhra Pradesh,Kadapa YSR,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
53,1985,1,Andhra Pradesh,Kadapa YSR,chickpea,1700,352.94,6.35292,3.5294,6.35292,10799.964,5999.98,10799.964,20,60,6.5,600,1.5,16
53,1985,1,Andhra Pradesh,Kadapa YSR,cotton,4800,20.83,0.56241,0.24996,0.56241,2699.568,1199.808,2699.568,28,65,6,700,3,22
53,1986,1,Andhra Pradesh,Kadapa YSR,rice,40000,2425,60.625,29.1,53.35,2425000,1164000,2134000,25,80,6.5,1200,2,18
53,1986,1,Andhra Pradesh,Kadapa YSR,chickpea,2000,500,9,5,9,18000,10000,18000,20,60,6.5,600,1.5,16
53,1986,1,Andhra Pradesh,Kadapa YSR,cotton,2000,50,1.35,0.6,1.35,2700,1200,2700,28,65,6,700,3,22
53,1987,1,Andhra Pradesh,Kadapa YSR,rice,45000,2355.56,58.889,28.26672,51.82232,2650005,1272002.4,2332004.4,25,80,6.5,1200,2,18
53,1987,1,Andhra Pradesh,Kadapa YSR,chickpea,2000,500,9,5,9,18000,10000,18000,20,60,6.5,600,1.5,16
53,1987,1,Andhra Pradesh,Kadapa YSR,cotton,1000,100,2.7,1.2,2.7,2700,1200,2700,28,65,6,700,3,22
53,1988,1,Andhra Pradesh,Kadapa YSR,rice,73700,2937.58,73.4395,35.25096,64.62676,5412491.15,2597995.752,4762992.212,25,80,6.5,1200,2,18
53,1988,1,Andhra Pradesh,Kadapa YSR,maize,200,2500,67.5,30,42.5,13500,6000,8500,22,70,6,800,2.5,20
53,1988,1,Andhra Pradesh,Kadapa YSR,chickpea,1900,263.16,4.73688,2.6316,4.73688,9000.072,5000.04,9000.072,20,60,6.5,600,1.5,16
53,1988,1,Andhra Pradesh,Kadapa YSR,cotton,1200,166.67,4.50009,2.00004,4.50009,5400.108,2400.048,5400.108,28,65,6,700,3,22
53,1989,1,Andhra Pradesh,Kadapa YSR,rice,57800,2870.24,71.756,34.44288,63.14528,4147496.8,1990798.464,3649797.184,25,80,6.5,1200,2,18
53,1989,1,Andhra Pradesh,Kadapa YSR,chickpea,5700,315.79,5.68422,3.1579,5.68422,32400.054,18000.03,32400.054,20,60,6.5,600,1.5,16
53,1989,1,Andhra Pradesh,Kadapa YSR,cotton,1800,222.22,5.99994,2.66664,5.99994,10799.892,4799.952,10799.892,28,65,6,700,3,22
53,1990,1,Andhra Pradesh,Kadapa YSR,rice,64220,2829.96,70.749,33.95952,62.25912,4543500.78,2180880.374,3998280.686,25,80,6.5,1200,2,18
53,1990,1,Andhra Pradesh,Kadapa YSR,chickpea,4130,716.71,12.90078,7.1671,12.90078,53280.2214,29600.123,53280.2214,20,60,6.5,600,1.5,16
53,1990,1,Andhra Pradesh,Kadapa YSR,cotton,2500,168,4.536,2.016,4.536,11340,5040,11340,28,65,6,700,3,22
53,1991,1,Andhra Pradesh,Kadapa YSR,rice,72360,2591.35,64.78375,31.0962,57.0097,4687752.15,2250121.032,4125221.892,25,80,6.5,1200,2,18
53,1991,1,Andhra Pradesh,Kadapa YSR,maize,20,2000,54,24,34,1080,480,680,22,70,6,800,2.5,20
53,1991,1,Andhra Pradesh,Kadapa YSR,chickpea,5890,1096.77,19.74186,10.9677,19.74186,116279.5554,64599.753,116279.5554,20,60,6.5,600,1.5,16
53,1991,1,Andhra Pradesh,Kadapa YSR,cotton,4850,232.99,6.29073,2.79588,6.29073,30510.0405,13560.018,30510.0405,28,65,6,700,3,22
53,1992,1,Andhra Pradesh,Kadapa YSR,rice,48860,2680.52,67.013,32.16624,58.97144,3274255.18,1571642.486,2881344.558,25,80,6.5,1200,2,18
53,1992,1,Andhra Pradesh,Kadapa YSR,maize,250,2360,63.72,28.32,40.12,15930,7080,10030,22,70,6,800,2.5,20
53,1992,1,Andhra Pradesh,Kadapa YSR,chickpea,4300,495.35,8.9163,4.9535,8.9163,38340.09,21300.05,38340.09,20,60,6.5,600,1.5,16
53,1992,1,Andhra Pradesh,Kadapa YSR,cotton,6650,243.61,6.57747,2.92332,6.57747,43740.1755,19440.078,43740.1755,28,65,6,700,3,22
53,1993,1,Andhra Pradesh,Kadapa YSR,rice,65000,3076.92,76.923,36.92304,67.69224,4999995,2399997.6,4399995.6,25,80,6.5,1200,2,18
